SPCD,COMMON_NAME,GENUS,SPECIES,SUCCESSIONAL_ID,VARIETY,SUBSPECIES,SPECIES_SYMBOL,E_SPGRPCD,W_SPGRPCD,MAJOR_SPGRPCD,STOCKING_SPGRPCD,FOREST_TYPE_SPGRPCD,EXISTS_IN_NCRS,EXISTS_IN_NERS,EXISTS_IN_PNWRS,EXISTS_IN_RMRS,EXISTS_IN_SRS,SITETREE,SFTWD_HRDWD,ST_EXISTS_IN_NCRS,ST_EXISTS_IN_NERS,ST_EXISTS_IN_PNWRS,ST_EXISTS_IN_RMRS,ST_EXISTS_IN_SRS,EAST,WEST,WOODLAND,MANUAL_START,MANUAL_END,CREATED_BY,CREATED_DATE,CREATED_IN_INSTANCE,MODIFIED_BY,MODIFIED_DATE,MODIFIED_IN_INSTANCE,CORE,JENKINS_SPGRPCD,JENKINS_TOTAL_B1,JENKINS_TOTAL_B2,JENKINS_STEM_WOOD_RATIO_B1,JENKINS_STEM_WOOD_RATIO_B2,JENKINS_STEM_BARK_RATIO_B1,JENKINS_STEM_BARK_RATIO_B2,JENKINS_FOLIAGE_RATIO_B1,JENKINS_FOLIAGE_RATIO_B2,JENKINS_ROOT_RATIO_B1,JENKINS_ROOT_RATIO_B2,JENKINS_SAPLING_ADJUSTMENT,WOOD_SPGR_GREENVOL_DRYWT,WOOD_SPGR_GREENVOL_DRYWT_CIT,BARK_SPGR_GREENVOL_DRYWT,BARK_SPGR_GREENVOL_DRYWT_CIT,MC_PCT_GREEN_BARK,MC_PCT_GREEN_BARK_CIT,MC_PCT_GREEN_WOOD,MC_PCT_GREEN_WOOD_CIT,WOOD_SPGR_MC12VOL_DRYWT,WOOD_SPGR_MC12VOL_DRYWT_CIT,BARK_VOL_PCT,BARK_VOL_PCT_CIT,RAILE_STUMP_DOB_B1,RAILE_STUMP_DIB_B1,RAILE_STUMP_DIB_B2,QUEBEC_NAME
54,Monterey cypress,Cupressus,macrocarpa,0.5,,,CUMA2,24,24,2,10,12,,,X,,,,S,,,,,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.45789,0.41,26,0.42,26,70.5,26,74.29,26,0.44,26,14.31,26,0.12667,0.914,0.11975,
55,Sargent's cypress,Cupressus,sargentii,0.5,,,CUSA3,24,24,2,10,12,,,X,,,,S,,,,,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,N,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.45789,0.41,26,0.42,26,70.5,26,74.29,26,0.44,26,14.31,26,0.12667,0.914,0.11975,
56,MacNab's cypress,Cupressus,macnabiana,0.5,,,CUMA,9,24,2,10,12,,,X,,,,S,,,,,,,W,,2,,,2/24/2005,333,,3/19/2008,333,Y,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.63086,0.41,26,0.42,26,70.5,26,74.29,26,0.44,26,14.31,26,0.12667,0.914,0.11975,
57,redcedar/juniper spp.,Juniperus,spp.,0,,,JUNIP,9,23,2,20,220,X,X,,,X,,S,,,,,,E,W,,1.7,,,2/24/2005,333,,3/19/2008,333,N,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.63086,0.45,23,0.4,23,60,23,36.25,23,0.47,23,12,21,0.12667,0.914,0.11975,JUN
58,Pinchot juniper,Juniperus,pinchotii,0,,,JUPI,23,23,2,38,161,,,,X,X,,S,,,,,,,W,X,1.7,,,2/24/2005,333,,3/19/2008,333,Y,10,-0.7152,1.7029,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.35166,0.45,24,0.4,24,60,24,36.25,24,0.47,24,12,24,0.12798,0.92267,0.12506,
59,redberry juniper,Juniperus,coahuilensis,0,,,JUCO11,23,23,2,38,161,,,,X,X,,S,,,,,,,W,X,1.7,,,2/24/2005,333,,3/19/2008,333,Y,10,-0.7152,1.7029,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.35166,0.45,24,0.4,24,60,24,36.25,24,0.47,24,12,24,0.12798,0.92267,0.12506,
60,Drooping juniper,Juniperus,flaccida,0,,,JUFL,48,48,2,20,161,,,,,X,,S,,,,,,E,,X,4,,,6/7/2007,333,,3/19/2008,333,N,10,-0.7152,1.7029,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.35166,0.45,24,0.4,24,60,24,36.25,24,0.47,24,12,24,0.12798,0.92267,0.12506,
61,Ashe juniper,Juniperus,ashei,0,,,JUAS,48,48,2,20,161,X,,,,X,,S,,,,,,E,,X,1.7,,,2/24/2005,333,,3/19/2008,333,Y,10,-0.7152,1.7029,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.63086,0.45,24,0.4,24,60,24,36.25,24,0.47,24,12,24,0.12798,0.92267,0.12506,
62,California juniper,Juniperus,californica,0,,,JUCA7,23,23,2,38,161,,,X,X,,,S,,,,,,,W,X,1.7,,,2/24/2005,333,,3/19/2008,333,Y,10,-0.7152,1.7029,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.35166,0.45,24,0.4,24,60,24,36.25,24,0.47,24,12,24,0.12798,0.92267,0.12506,
63,alligator juniper,Juniperus,deppeana,0,,,JUDE2,23,23,2,38,161,,,,X,X,,S,,,,,,,W,X,1.7,,,2/24/2005,333,,3/19/2008,333,Y,10,-0.7152,1.7029,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.35166,0.48,12,0.4,22,60.25,22,33.54167,20,0.51,12,12,21,0.12798,0.92267,0.12506,
64,western juniper,Juniperus,occidentalis,0,,,JUOC,24,24,2,38,38,,,X,X,,,S,,,X,X,,,W,,1.7,,,2/24/2005,333,,9/14/2009,10497,Y,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.45789,0.45,24,0.4,24,60,24,36.25,24,0.47,24,12,24,0.12667,0.914,0.11975,
65,Utah juniper,Juniperus,osteosperma,0,,,JUOS,23,23,2,38,161,,,X,X,X,,S,,,,,,,W,X,1.7,,,2/24/2005,333,,8/10/2009,440,Y,10,-0.7152,1.7029,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.35166,0.68,10,0.4,22,60.25,22,35,22,0.72,21,12,21,0.12798,0.92267,0.12506,
66,Rocky Mountain juniper,Juniperus,scopulorum,0,,,JUSC2,9,23,2,38,63,X,,X,X,X,,S,,,,,,E,W,X,1.7,,,2/24/2005,333,,3/19/2008,333,Y,10,-0.7152,1.7029,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.35166,0.45,24,0.4,24,60,24,36.25,24,0.47,24,12,24,0.12798,0.92267,0.12506,
67,southern redcedar,Juniperus,virginiana,0,silicicola,,JUVIS,9,9,2,20,64,,,,,X,,S,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,N,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.63086,0.42,12,0.4,22,60.25,22,41.16667,22,0.44,12,12,21,0.12667,0.914,0.11975,
68,eastern redcedar,Juniperus,virginiana,0,,,JUVI,9,24,2,20,64,X,X,,X,X,X,S,X,X,,X,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.63086,0.44,1,0.4,8,60.25,22,34.75,16,0.47,1,12,32,0.12667,0.914,0.11975,JUV
69,oneseed juniper,Juniperus,monosperma,0,,,JUMO,23,23,2,38,161,,,,X,X,,S,,,,,,,W,X,1.7,,,2/24/2005,333,,3/19/2008,333,Y,10,-0.7152,1.7029,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.35166,0.45,24,0.4,24,60,24,36.25,24,0.47,24,12,24,0.12798,0.92267,0.12506,
70,larch spp.,Larix,spp.,0,,,LARIX,9,9,2,1,73,X,X,,,,X,S,,X,,,,E,W,,1.7,,,2/24/2005,333,,3/19/2008,333,N,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.63086,0.49,23,0.32,23,81.5,23,57,23,0.53,23,14,21,0.12667,0.914,0.11975,
71,tamarack (native),Larix,laricina,0,,,LALA,9,24,2,1,65,X,X,X,,,X,S,X,X,,,,E,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.63086,0.49,1,0.3,8,97.63333,12,53.71429,4,0.53,1,14,32,0.12667,0.914,0.11975,MEL
72,subalpine larch,Larix,lyallii,0,,,LALY,24,24,2,2,40,,,X,X,,,S,,,,X,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.45789,0.49,24,0.32,24,81.5,24,57,24,0.53,24,14,24,0.12667,0.914,0.11975,
73,western larch,Larix,occidentalis,0,,,LAOC,19,19,2,2,13,,,X,X,,X,S,,,X,X,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.79964,0.48,1,0.33,4,65.12121,12,60.25,4,0.52,1,14,21,0.12667,0.914,0.11975,
81,incense-cedar,Calocedrus,decurrens,0.5,,,CADE27,20,20,2,18,10,,,X,X,,X,S,,,X,X,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,1,-2.0336,2.2592,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.5884,0.35,1,0.25,3,28.2,7,106.05714,7,0.37,1,17,21,0.12667,0.914,0.11975,
90,spruce spp.,Picea,spp.,1,,,PICEA,6,6,2,1,220,X,X,,,X,,S,,,,,,E,W,,1.7,,,2/24/2005,333,,3/19/2008,333,N,5,-2.0773,2.3323,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.60817,0.36,23,0.44,23,80.6,23,59.2,23,0.39,23,12.56,31,0.14525,0.94804,0.13722,
91,Norway spruce,Picea,abies,1,,,PIAB,9,9,2,1,72,X,X,,,X,X,S,,X,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,5,-2.0773,2.3323,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.63086,0.36,24,0.44,24,80.6,24,59.2,24,0.39,24,12.56,24,0.14525,0.94804,0.13722,EPO
92,Brewer spruce,Picea,breweriana,1,,,PIBR,18,18,2,18,40,,,X,,,,S,,,,,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,5,-2.0773,2.3323,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.44215,0.36,24,0.44,24,80.6,24,59.2,24,0.39,24,12.56,24,0.14525,0.94804,0.13722,
93,Engelmann spruce,Picea,engelmannii,1,,,PIEN,9,18,2,1,14,X,,X,X,X,X,S,,,X,X,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,5,-2.0773,2.3323,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.44215,0.33,1,0.51,4,79.11765,12,89.39394,4,0.35,1,11.2,27,0.14525,0.94804,0.13722,
94,white spruce,Picea,glauca,0.5,,,PIGL,6,18,2,1,16,X,X,X,X,X,X,S,X,X,X,X,,E,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,5,-2.0773,2.3323,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.60817,0.37,1,0.39,4,76.69231,7,51.59459,4,0.4,1,13,21,0.14525,0.94804,0.13722,EPB
95,black spruce,Picea,mariana,1,,,PIMA,6,18,2,3,17,X,X,X,,X,X,S,X,X,X,,,E,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,5,-2.0773,2.3323,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.60817,0.38,1,0.42,4,90.78571,12,47.60526,4,0.46,1,13,21,0.14525,0.94804,0.13722,EPN
96,blue spruce,Picea,pungens,0.5,,,PIPU,9,18,2,1,15,X,X,,X,X,X,S,,,,X,,E,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,5,-2.0773,2.3323,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.44215,0.36,24,0.44,24,80.6,24,59.2,24,0.39,24,12.56,24,0.14525,0.94804,0.13722,
97,red spruce,Picea,rubens,1,,,PIRU,6,6,2,1,58,,X,,,X,X,S,,X,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,5,-2.0773,2.3323,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.60817,0.37,1,0.32,6,75.28125,22,47.27027,4,0.4,1,13,21,0.14525,0.94804,0.13722,EPR
98,Sitka spruce,Picea,sitchensis,1,,,PISI,17,17,2,18,18,,,X,,,X,S,,,X,,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,5,-2.0773,2.3323,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.46288,0.33,1,0.55,3,80.65455,18,60.24242,4,0.36,1,12.5,27,0.14525,0.94804,0.13722,
100,pine spp.,Pinus,spp.,0,,,PINUS,9,24,1,20,220,X,X,X,,X,,S,,,,,,E,W,,2,,,2/24/2005,333,,3/19/2008,333,N,4,-2.5356,2.4349,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.63086,0.43,23,0.4,23,68.38,23,76.13,23,0.47,23,16.13,21,0.08091,0.90698,0.08469,
101,whitebark pine,Pinus,albicaulis,0.5,,,PIAL,24,24,1,10,19,,,X,X,,,S,,,X,X,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,4,-2.5356,2.4349,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.45789,0.43,24,0.4,24,68.38,24,76.13,24,0.47,24,16.13,24,0.08091,0.90698,0.08469,
102,Rocky Mountain bristlecone pine,Pinus,aristata,0,,,PIAR,24,24,1,10,20,,,X,X,X,,S,,,,X,,,W,,1.7,,,2/24/2005,333,,10/9/2009,440,Y,4,-2.5356,2.4349,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.45789,0.43,24,0.4,24,68.38,24,76.13,24,0.47,24,16.13,24,0.08091,0.90698,0.08469,
103,knobcone pine,Pinus,attenuata,0,,,PIAT,24,24,1,8,21,,,X,X,,,S,,,,X,,,W,,1.7,,,2/24/2005,333,,3/20/2008,333,Y,4,-2.5356,2.4349,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.45789,0.39,7,0.38,7,68.68421,22,105.46154,22,0.42,21,12,30,0.08091,0.90698,0.08469,
104,foxtail pine,Pinus,balfouriana,0,,,PIBA,24,24,1,8,20,,,X,X,,X,S,,,,X,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,4,-2.5356,2.4349,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.45789,0.43,24,0.4,24,68.38,24,76.13,24,0.47,24,16.13,24,0.08091,0.90698,0.08469,
105,jack pine,Pinus,banksiana,0,,,PIBA2,5,5,1,4,41,X,X,,,,X,S,X,X,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,4,-2.5356,2.4349,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.6432,0.4,1,0.41,4,91.53659,12,100.325,4,0.43,1,14,35,0.08091,0.90698,0.08469,PIG
106,common or two-needle pinyon,Pinus,edulis,0,,,PIED,23,23,1,38,162,,,X,X,X,,S,,,,,,,W,X,1.7,,,2/24/2005,333,,3/19/2008,333,Y,10,-0.7152,1.7029,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.35166,0.5,12,0.4,22,60.25,22,28.2,22,0.57,12,13.4,21,0.12798,0.92267,0.12506,
107,sand pine,Pinus,clausa,0.5,,,PICL,3,3,1,4,44,,,,,X,X,S,,,,,X,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,4,-2.5356,2.4349,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,1.01056,0.46,1,0.45,6,88.75556,12,32.3913,4,0.48,1,15,33,0.08091,0.90698,0.08469,
108,lodgepole pine,Pinus,contorta,0,,,PICO,21,21,1,5,23,X,,X,X,,X,S,,,X,X,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,4,-2.5356,2.4349,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.88314,0.38,1,0.38,4,64.47368,12,64.47368,4,0.41,1,8.9,27,0.08091,0.90698,0.08469,
109,Coulter pine,Pinus,coulteri,0,,,PICO3,24,24,1,10,24,,,X,,,X,S,,,X,,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,4,-2.5356,2.4349,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.45789,0.43,24,0.4,24,68.38,24,76.13,24,0.47,24,16.13,24,0.08091,0.90698,0.08469,
110,shortleaf pine,Pinus,echinata,0,,,PIEC2,2,2,1,6,45,X,X,,,X,X,S,X,X,,,X,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,4,-2.5356,2.4349,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.76331,0.47,1,0.35,4,60.25714,22,77.29787,4,0.51,1,16,33,0.08091,0.90698,0.08469,
111,slash pine,Pinus,elliottii,0.5,,,PIEL,1,1,1,7,46,,,,,X,X,S,,,,,X,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,4,-2.5356,2.4349,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.92212,0.54,1,0.35,4,87.74286,12,72.12963,4,0.59,1,18,33,0.08091,0.90698,0.08469,
112,Apache pine,Pinus,engelmannii,0.5,,,PIEN2,24,24,1,10,40,,,,X,,X,S,,,,X,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,4,-2.5356,2.4349,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.45789,0.43,24,0.4,24,68.38,24,76.13,24,0.47,24,16.13,24,0.08091,0.90698,0.08469,
113,limber pine,Pinus,flexilis,0,,,PIFL2,24,24,1,10,25,X,,X,X,X,,S,,,,X,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,4,-2.5356,2.4349,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.45789,0.37,12,0.5,22,12.18,22,94.91892,22,0.42,12,13.4,21,0.08091,0.90698,0.08469,
114,southwestern white pine ,Pinus,strobiformis,0.5,,,PIST3,24,24,1,10,22,,,,X,X,,S,,,,X,,,W,,1.7,,,2/24/2005,333,,8/10/2009,440,Y,4,-2.5356,2.4349,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.45789,0.43,24,0.4,24,68.38,24,76.13,24,0.47,24,16.13,24,0.08091,0.90698,0.08469,
115,spruce pine,Pinus,glabra,1,,,PIGL2,3,3,1,4,47,,,,,X,,S,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,4,-2.5356,2.4349,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,1.01056,0.41,1,0.45,6,24.64444,22,75.90244,22,0.44,1,13.4,21,0.08091,0.90698,0.08469,
116,Jeffrey pine,Pinus,jeffreyi,0,,,PIJE,11,11,1,10,36,,,X,X,,X,S,,,X,X,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,4,-2.5356,2.4349,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.43374,0.37,7,0.36,7,33.55556,12,103.56757,4,0.42,1,25.6,21,0.08091,0.90698,0.08469,
117,sugar pine,Pinus,lambertiana,0.5,,,PILA,14,14,1,10,27,,,X,X,,X,S,,,X,X,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,4,-2.5356,2.4349,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.55715,0.34,1,0.35,3,87.74286,12,130,1,0.36,1,25.6,21,0.08091,0.90698,0.08469,
118,Chihuahua pine,Pinus,leiophylla,0.5,,,PILE,24,24,1,10,40,,,,X,X,,S,,,,X,,,W,,1.7,,,2/24/2005,333,,8/10/2009,440,Y,4,-2.5356,2.4349,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.45789,0.43,24,0.4,24,68.38,24,76.13,24,0.47,24,16.13,24,0.08091,0.90698,0.08469,
119,western white pine,Pinus,monticola,0.5,,,PIMO3,15,15,1,8,28,,,X,X,,X,S,,,X,X,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,4,-2.5356,2.4349,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.57387,0.36,1,0.47,4,84.12766,18,55.80556,4,0.38,1,12.6,27,0.08091,0.90698,0.08469,
120,bishop pine,Pinus,muricata,0,,,PIMU,24,24,1,10,6,,,X,,,X,S,,,X,,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,4,-2.5356,2.4349,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.45789,0.45,7,0.45,7,42.44444,22,60.26667,22,0.49,21,22,21,0.08091,0.90698,0.08469,
121,longleaf pine,Pinus,palustris,0,,,PIPA2,1,1,1,9,48,,,,,X,X,S,,,,,X,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,4,-2.5356,2.4349,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.92212,0.54,1,0.45,4,88.75556,12,63.22222,4,0.59,1,14,33,0.08091,0.90698,0.08469,
122,ponderosa pine,Pinus,ponderosa,0,,,PIPO,9,11,1,10,26,X,,X,X,X,X,S,X,,X,X,,E,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,4,-2.5356,2.4349,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.43374,0.38,1,0.35,4,32.77143,12,89.78947,4,0.4,1,25.6,27,0.08091,0.90698,0.08469,
123,Table Mountain pine,Pinus,pungens,0,,,PIPU5,3,3,1,4,49,,X,,,X,,S,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,4,-2.5356,2.4349,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,1.01056,0.49,12,0.45,22,60.26667,22,76.61224,22,0.52,12,13.4,21,0.08091,0.90698,0.08469,
124,Monterey pine,Pinus,radiata,0.5,,,PIRA2,24,24,1,10,29,,,X,,,,S,,,,,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,4,-2.5356,2.4349,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.45789,0.4,12,0.4,22,60.25,22,100.02496,22,0.53,12,13.4,21,0.08091,0.90698,0.08469,
125,red pine,Pinus,resinosa,0,,,PIRE,4,4,1,11,42,X,X,,,X,X,S,X,X,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,4,-2.5356,2.4349,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.72911,0.41,1,0.27,4,89.92593,22,64.17073,4,0.46,1,16,32,0.08091,0.90698,0.08469,PIR
126,pitch pine,Pinus,rigida,0,,,PIRI,3,3,1,4,50,,X,,,X,,S,,,,,,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,4,-2.5356,2.4349,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,1.01056,0.47,1,0.34,3,88.52941,12,70.48936,4,0.52,1,13.4,21,0.08091,0.90698,0.08469,PID
127,gray or California foothill pine,Pinus,sabiniana,0,,,PISA2,24,24,1,38,163,,,X,,,,S,,,,,,,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,4,-2.5356,2.4349,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.45789,0.4,7,0.4,7,60.25,22,80.3,22,0.43,21,22,30,0.08091,0.90698,0.08469,
128,pond pine,Pinus,serotina,0,,,PISE,3,3,1,12,51,,X,,,X,X,S,,X,,,X,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,4,-2.5356,2.4349,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,1.01056,0.51,1,0.33,22,94.24242,22,60.2549,22,0.56,1,13.4,21,0.08091,0.90698,0.08469,
129,eastern white pine,Pinus,strobus,0.5,,,PIST,4,4,1,13,53,X,X,,,X,X,S,X,X,,,X,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,4,-2.5356,2.4349,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.72911,0.34,1,0.47,4,70.48936,22,64.97059,22,0.35,1,16,35,0.08091,0.90698,0.08469,PIB
130,Scotch pine,Pinus,sylvestris,0,,,PISY,3,24,1,4,71,X,X,X,X,X,X,S,X,X,,X,,E,W,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,4,-2.5356,2.4349,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,1.01056,0.43,24,0.4,24,68.38,24,76.13,24,0.47,24,16.13,24,0.08091,0.90698,0.08469,PIS
131,loblolly pine,Pinus,taeda,0,,,PITA,2,2,1,14,52,X,X,,,X,X,S,,X,,,X,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,4,-2.5356,2.4349,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.76331,0.47,1,0.33,4,99.12121,12,80.7234,4,0.51,1,16.6,29,0.08091,0.90698,0.08469,
132,Virginia pine,Pinus,virginiana,0,,,PIVI2,3,3,1,4,54,X,X,,,X,X,S,,X,,,X,E,,,1.7,,,2/24/2005,333,,3/19/2008,333,Y,4,-2.5356,2.4349,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,1.01056,0.45,1,0.54,4,89.92593,22,78.06667,22,0.48,1,13.4,21,0.08091,0.90698,0.08469,
133,singleleaf pinyon,Pinus,monophylla,0,,,PIMO,23,23,1,38,162,,,X,X,X,,S,,,,,,,W,X,1.7,,,2/24/2005,333,,8/10/2009,440,Y,10,-0.7152,1.7029,-0.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,0.6614,0.35166,0.43,24,0.4,24,68.38,24,76.13,24,0.47,24,16.13,24,0.12798,0.92267,0.12506,
